"Refprod";"Nomprod";"NoFour";"CodeCateg";"NoSousCateg";"QteParUnit";"PrixUnit";"UnitesStock";"UnitesCom";"NiveauReap";"Indisponible"
2622;"Boisson gazeuse, sans jus de fruit, sucrée";34;6;62825;"1";3,74 €;100;0;0;0
2623;"Boisson à l'eau minérale ou de source, aromatisée, non sucrée, sans édulcorant";34;6;62826;"1";10,87 €;100;0;0;0
2624;"Boisson rafraîchissante sans alcool (aliment moyen)";34;6;62827;"1";3,86 €;100;0;0;0
2625;"Boisson à l'eau minérale ou de source, aromatisée, non sucrée, avec édulcorants";34;6;62828;"1";3,51 €;100;0;0;0
2626;"Boisson gazeuse, sans jus de fruit, à teneur réduite en sucres";34;6;62829;"1";10,07 €;100;0;0;0
2627;"Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée, avec édulcorants";34;6;62830;"1";14,96 €;100;0;0;0
2628;"Limonade, non sucrée, avec édulcorants";34;6;62831;"1";3,74 €;100;0;0;0
2629;"Cola, sucré, avec édulcorants";34;6;62832;"1";17,21 €;100;0;0;0
2630;"Diabolo (limonade et sirop)";34;6;62833;"1";3,86 €;100;0;0;0
2631;"Boisson gazeuse aux fruits (teneur en jus non spécifiée), sucrée (aliment moyen)";34;6;62834;"1";3,74 €;100;0;0;0
2632;"Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée";34;6;62835;"1";3,86 €;100;0;0;0
2633;"Boisson préparée à partir de sirop à diluer type menthe, fraise, etc, sucré, dilué dans l'eau";34;6;62836;"1";6,22 €;100;0;0;0
2634;"Cola, non sucré, avec édulcorants";34;6;62837;"1";6,41 €;100;0;0;0
2635;"Boisson au thé, aromatisée, teneur en sucre et édulcorant inconnue (aliment moyen)";34;6;62838;"1";9,46 €;100;0;0;0
2636;"Cola, teneur en sucre et édulcorant inconnue (aliment moyen)";34;6;62839;"1";2,41 €;100;0;0;0
2637;"Boisson au thé, aromatisée, non sucrée, avec édulcorants";34;6;62840;"1";7,17 €;100;0;0;0
2638;"Cola, sucré, sans caféine";34;6;62841;"1";7,17 €;100;0;0;0
2639;"Cola, non sucré, avec édulcorants, sans caféine";34;6;62842;"1";9,26 €;100;0;0;0
2640;"Boisson au thé, aromatisée, sucrée";34;6;62843;"1";8,04 €;100;0;0;0
2641;"Boisson gazeuse, sans jus de fruit, sucrée, avec édulcorants";34;6;62844;"1";8,04 €;100;0;0;0
2642;"Boisson plate aux fruits (10 à 50% de jus), à teneur réduite en sucres";34;6;62845;"1";6,71 €;100;0;0;0
2643;"Boisson plate aux fruits (teneur en jus non spécifiée), sucrée";34;6;62846;"1";8,16 €;100;0;0;0
2644;"Boisson plate aux fruits (10 à 50% de jus), sucrée";34;6;62847;"1";7,81 €;100;0;0;0
2645;"Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, avec édulcorants";34;6;62848;"1";6,48 €;100;0;0;0
2646;"Tonic ou bitter, sucré";34;6;62849;"1";5,60 €;100;0;0;0
2647;"Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, sans édulcorant";34;6;62850;"1";6,90 €;100;0;0;0
2648;"Boisson énergisante, sucrée";34;6;62851;"1";5,37 €;100;0;0;0
2649;"Boisson énergisante, non sucrée, avec édulcorants";34;6;62852;"1";8,16 €;100;0;0;0
2650;"Boisson au jus de fruit et au lait";34;6;62853;"1";8,04 €;100;0;0;0
2651;"Boisson lactée aromatisée (arôme inconnu), sucrée, au lait partiellement écrémé, enrichie et/ou restaurée en vitamines et/ou minéraux (aliment moyen)";34;6;62854;"1";8,16 €;100;0;0;0
2652;"Boisson lactée aromatisée au chocolat, sucrée, au lait partiellement écrémé, enrichie et/ou restaurée en vitamines et/ou minéraux";34;6;62855;"1";10,52 €;100;0;0;0
2653;"Boisson lactée aromatisée à la fraise, sucrée, au lait partiellement écrémé, enrichie à la vitamine D";34;6;62856;"1";10,71 €;100;0;0;0
2654;"Lait de coco ou Crème de coco";34;6;62857;"1";13,76 €;100;0;0;0
2655;"Boisson à l'amande";34;6;62858;"1";6,90 €;100;0;0;0
2656;"Boisson au soja, nature";34;6;62859;"1";11,47 €;100;0;0;0
2657;"Boisson au soja, nature, enrichie en calcium";34;6;62860;"1";11,47 €;100;0;0;0
2658;"Boisson au soja, aromatisée, sucrée";34;6;62861;"1";6,14 €;100;0;0;0
2659;"Boisson au soja, aromatisée, sucrée, enrichie en calcium";34;6;62862;"1";4,57 €;100;0;0;0
2660;"Boisson à base d'avoine, nature";34;6;62863;"1";5,34 €;100;0;0;0
2661;"Boisson au soja et jus de fruits concentrés";34;6;62864;"1";7,24 €;100;0;0;0
2662;"Café, non instantané, non sucré, prêt à boire";34;6;62865;"1";7,24 €;100;0;0;0
2663;"Thé infusé, non sucré";34;6;62866;"1";5,91 €;100;0;0;0
2664;"Tisane infusée, non sucrée";34;6;62867;"1";7,36 €;100;0;0;0
2665;"Café décaféiné, non instantané, non sucré, prêt à boire";34;6;62868;"1";7,01 €;100;0;0;0
2666;"Café expresso, non instantané, non sucré, prêt à boire";34;6;62869;"1";5,68 €;100;0;0;0
2667;"Café décaféiné, instantané, non sucré, prêt à boire";34;6;62870;"1";4,80 €;100;0;0;0
2668;"Café, instantané, non sucré, prêt à boire";34;6;62871;"1";6,10 €;100;0;0;0
2669;"Boisson cacaotée ou au chocolat, instantanée, sucrée, prête à boire (reconstituée avec du lait demi-écrémé standard)";34;6;62872;"1";4,57 €;100;0;0;0
2670;"Boisson cacaotée ou au chocolat, instantanée, sucrée, enrichie en vitamines, prête à boire (reconstituée avec du lait demi-écrémé standard)";34;6;62873;"1";7,36 €;100;0;0;0
2671;"Café au lait, café crème ou cappuccino, instantané ou non, non sucré, prêt à boire";34;6;62874;"1";7,24 €;100;0;0;0
2672;"Chicorée et café, instantané, non sucré, prête à boire (reconstituée avec du lait demi-écrémé standard)";34;6;62875;"1";7,36 €;100;0;0;0
2673;"Thé noir, infusé, non sucré";34;6;62876;"1";9,72 €;100;0;0;0
2674;"Thé vert, infusé, non sucré";34;6;62877;"1";9,91 €;100;0;0;0
2675;"Thé oolong, infusé, non sucré";34;6;62878;"1";12,96 €;100;0;0;0
2676;"Chicorée, instantanée, non sucrée, prête à boire (reconstituée avec du lait demi-écrémé standard)";34;6;62879;"1";6,10 €;100;0;0;0
2677;"Chicorée et café, instantané, non sucré, prêt à boire (reconstituée avec de l'eau)";34;6;62880;"1";10,67 €;100;0;0;0
2678;"Café, moulu";34;6;62881;"1";10,67 €;100;0;0;0
2679;"Café, poudre soluble";34;6;62882;"1";5,34 €;100;0;0;0
2680;"Sirop à diluer, sucré";34;6;62883;"1";12,86 €;100;0;0;0
2681;"Boisson concentrée à diluer, sans sucres ajoutés, avec édulcorants, type ""sirop 0%""";34;6;62884;"1";15,22 €;100;0;0;0
2682;"Café, décaféiné, poudre soluble";34;6;62885;"1";15,41 €;100;0;0;0
2683;"Cacao, non sucré, poudre soluble";34;6;62886;"1";18,46 €;100;0;0;0
2684;"Poudre cacaotée ou au chocolat pour boisson, sucrée";34;6;62887;"1";11,60 €;100;0;0;0
2685;"Poudre maltée, cacaotée ou au chocolat pour boisson, sucrée, enrichie en vitamines et minéraux";34;6;62888;"1";16,17 €;100;0;0;0
2686;"Chicorée et café, poudre soluble";34;6;62889;"1";16,17 €;100;0;0;0
2687;"Chicorée, poudre soluble";34;6;62890;"1";10,84 €;100;0;0;0
2688;"Café au lait ou cappuccino, poudre soluble";34;6;62891;"1";8,72 €;100;0;0;0
2689;"Café au lait ou cappuccino au chocolat, poudre soluble";34;6;62892;"1";9,49 €;100;0;0;0
2690;"Poudre cacaotée ou au chocolat sucrée pour boisson, enrichie en vitamines et minéraux";34;6;62893;"1";11,39 €;100;0;0;0
2691;"Poudre cacaotée ou au chocolat pour boisson, sucrée, enrichie en vitamines";34;6;62894;"1";11,39 €;100;0;0;0
2692;"Citron ou Lime, spécialité à diluer pour boissons, sans sucres ajoutés";34;6;62895;"1";10,06 €;100;0;0;0
2693;"Vin doux";34;6;62896;"1";11,51 €;100;0;0;0
2694;"Pétillant de fruits";34;6;62897;"1";11,16 €;100;0;0;0
2695;"Vin blanc 11°";34;6;62898;"1";9,83 €;100;0;0;0
2696;"Vin blanc mousseux";34;6;62899;"1";8,95 €;100;0;0;0
2697;"Vin rouge 10°";34;6;62900;"1";10,25 €;100;0;0;0
2698;"Vin rouge 11°";34;6;62901;"1";8,72 €;100;0;0;0
2699;"Vin rouge 12°";34;6;62902;"1";11,51 €;100;0;0;0
2700;"Vin rosé 11°";34;6;62903;"1";11,39 €;100;0;0;0
2701;"Champagne";34;6;62904;"1";11,51 €;100;0;0;0
2702;"Vin rouge 13°";34;6;62905;"1";13,87 €;100;0;0;0
2703;"Vin blanc mousseux aromatisé";34;6;62906;"1";14,06 €;100;0;0;0
2704;"Vin (aliment moyen)";34;6;62907;"1";17,11 €;100;0;0;0
2705;"Vin blanc sec 11°";34;6;62908;"1";10,25 €;100;0;0;0
2706;"Bière brune";34;6;62909;"1";14,82 €;100;0;0;0
2707;"Bière ""coeur de marché"" (4-5° alcool)";34;6;62910;"1";14,82 €;100;0;0;0
2708;"Bière forte (>8° alcool)";34;6;62911;"1";9,49 €;100;0;0;0
2709;"Cidre brut";34;6;62912;"1";7,92 €;100;0;0;0
2710;"Cidre doux";34;6;62913;"1";8,69 €;100;0;0;0
2711;"Bière faiblement alcoolisée (3° alcool)";34;6;62914;"1";10,59 €;100;0;0;0
2712;"Bière ""spéciale"" (5-6° alcool)";34;6;62915;"1";10,59 €;100;0;0;0
2713;"Bière ""de spécialités"" ou d'abbaye, régionales ou d'une brasserie (degré d'alcool variable)";34;6;62916;"1";9,26 €;100;0;0;0
2714;"Cidre traditionnel";34;6;62917;"1";10,71 €;100;0;0;0
2715;"Cidre bouché demi-sec";34;6;62918;"1";10,36 €;100;0;0;0
2716;"Cidre aromatisé (framboise)";34;6;62919;"1";9,03 €;100;0;0;0
2717;"Bière sans alcool (<1,2° alcool)";34;6;62920;"1";8,15 €;100;0;0;0
2718;"Pastis";34;6;62921;"1";9,45 €;100;0;0;0
2719;"Eau de vie";34;6;62922;"1";7,92 €;100;0;0;0
2720;"Gin";34;6;62923;"1";10,71 €;100;0;0;0
2721;"Liqueur";34;6;62924;"1";10,59 €;100;0;0;0
2722;"Rhum";34;6;62925;"1";10,71 €;100;0;0;0
2723;"Whisky";34;6;62926;"1";13,07 €;100;0;0;0
2724;"Apéritif à base de vin ou vermouth";34;6;62927;"1";13,26 €;100;0;0;0
2725;"Vodka";34;6;62928;"1";16,31 €;100;0;0;0
2726;"Apéritif anisé sans alcool";34;6;62929;"1";9,45 €;100;0;0;0
2727;"Cocktail à base de rhum";34;6;62930;"1";14,02 €;100;0;0;0
2728;"Cocktail à base de whisky";34;6;62931;"1";14,02 €;100;0;0;0
2729;"Alcool pur";34;6;62932;"1";8,69 €;100;0;0;0
2730;"Marsala";34;6;62933;"1";9,62 €;100;0;0;0
2731;"Marsala aux oeufs";34;6;62934;"1";10,39 €;100;0;0;0
2732;"Sangria";34;6;62935;"1";12,29 €;100;0;0;0
2733;"Kir (au vin blanc)";34;6;62936;"1";12,29 €;100;0;0;0
2734;"Kir royal (au champagne)";34;6;62937;"1";10,96 €;100;0;0;0
2735;"Crème de cassis";34;6;62938;"1";12,41 €;100;0;0;0
2736;"Cocktail type punch, 16% alcool";34;6;62939;"1";12,06 €;100;0;0;0
2737;"Eau de vie de vin, type armagnac, cognac";34;6;62940;"1";10,73 €;100;0;0;0
2738;"Saké ou Alcool de riz";34;6;62941;"1";9,85 €;100;0;0;0
2739;"Cocktail sans alcool (à base de jus de fruits et de sirop)";34;6;62942;"1";11,15 €;100;0;0;0
2740;"Panaché (limonade et bière)";34;6;62943;"1";9,62 €;100;0;0;0
2741;"Panaché préemballé (<1° alc.)";34;6;62944;"1";12,41 €;100;0;0;0
2742;"Édulcorant à l'aspartame, en pastilles";34;53;2742;"1";12,29 €;100;0;0;0
2743;"Édulcorant à l'aspartame, en poudre";34;53;2743;"1";12,41 €;100;0;0;0
2744;"Vermicelles multicolores";34;53;2744;"1";14,77 €;100;0;0;0
2745;"Miel";34;53;2745;"1";14,96 €;100;0;0;0
2746;"Sucre blanc";34;53;2746;"1";18,01 €;100;0;0;0
2747;"Sucre roux";34;53;2747;"1";11,15 €;100;0;0;0
2748;"Sirop d'érable";34;53;2748;"1";15,72 €;100;0;0;0
2749;"Sucre vanillé";34;53;2749;"1";15,72 €;100;0;0;0
2750;"Édulcorant à la saccharine";34;53;2750;"1";10,39 €;100;0;0;0
2751;"Mélasse de canne";34;53;2751;"1";8,82 €;100;0;0;0
2752;"Sucre allégé à l'aspartame";34;53;2752;"1";9,59 €;100;0;0;0
2753;"Fructose";34;53;2753;"1";11,49 €;100;0;0;0
2754;"Édulcorant à base d'extrait de stévia";34;53;2754;"1";11,49 €;100;0;0;0
2755;"Sirop d'agave";34;53;2755;"1";10,16 €;100;0;0;0
2756;"Barre chocolatée biscuitée";34;10;2756;"1";11,61 €;100;0;0;0
2757;"Barre chocolatée non biscuitée enrobée";34;10;2757;"1";11,26 €;100;0;0;0
2758;"Barre à la noix de coco, enrobée de chocolat";34;10;2758;"1";9,93 €;100;0;0;0
2759;"Chocolat au lait, tablette";34;10;2759;"1";9,05 €;100;0;0;0
2760;"Chocolat noir à moins de 70% de cacao, à croquer, tablette";34;10;2760;"1";10,35 €;100;0;0;0
2761;"Chocolat au lait aux céréales croustillantes, tablette";34;10;2761;"1";8,82 €;100;0;0;0
2762;"Chocolat blanc, tablette";34;10;2762;"1";11,61 €;100;0;0;0
2763;"Barres ou confiserie chocolatées au lait";34;10;2763;"1";11,49 €;100;0;0;0
2764;"Chocolat au lait aux fruits secs (noisettes, amandes, raisins, praline), tablette";34;10;2764;"1";11,61 €;100;0;0;0
2765;"Chocolat au lait sans sucres ajoutés, avec édulcorants, tablette";34;10;2765;"1";13,97 €;100;0;0;0
2766;"Chocolat blanc aux fruits secs (noisettes, amandes, raisins, praliné) , tablette";34;10;2766;"1";14,16 €;100;0;0;0
2767;"Chocolat noir sans sucres ajoutés, avec édulcorants, en tablette";34;10;2767;"1";17,21 €;100;0;0;0
2768;"Pâte à tartiner chocolat et noisette";34;10;2768;"1";10,35 €;100;0;0;0
2769;"Confiserie au chocolat dragéifiée";34;10;2769;"1";14,92 €;100;0;0;0
2770;"Cacahuètes enrobées de chocolat dragéifiées";34;10;2770;"1";14,92 €;100;0;0;0
2771;"Bouchée chocolat fourrage fruits à coques et/ou praliné";34;10;2771;"1";9,59 €;100;0;0;0
2772;"Rocher chocolat fourré praliné";34;10;2772;"1";6,62 €;100;0;0;0
2773;"Chocolat noir aux fruits (orange, framboise, poire), tablette";34;10;2773;"1";7,39 €;100;0;0;0
2774;"Chocolat noir aux fruits secs (noisettes, amandes, raisins, praline), tablette";34;10;2774;"1";9,29 €;100;0;0;0
2775;"Barre chocolatée aux fruits secs";34;10;2775;"1";9,29 €;100;0;0;0
2776;"Chocolat noir fourrage confiseur à la menthe";34;10;2776;"1";7,96 €;100;0;0;0
2777;"Barre goûter frais au lait et chocolat";34;10;2777;"1";9,41 €;100;0;0;0
2778;"Chocolat noir à 70% cacao minimum, extra, dégustation, tablette";34;10;2778;"1";9,06 €;100;0;0;0
2779;"Chocolat au lait fourré";34;10;2779;"1";7,73 €;100;0;0;0
2780;"Chocolat noir fourré praliné, tablette";34;10;2780;"1";6,85 €;100;0;0;0
2781;"Chocolat au lait fourré au praliné, tablette";34;10;2781;"1";8,15 €;100;0;0;0
2782;"Chocolat noir à 40% de cacao minimum, à pâtisser, tablette";34;10;2782;"1";6,62 €;100;0;0;0
2783;"Bonbon / bouchée au chocolat fourrage gaufrettes / biscuit";34;10;2783;"1";9,41 €;100;0;0;0
2784;"Barre chocolat au lait avec nougat";34;10;2784;"1";9,29 €;100;0;0;0
2785;"Barre goûter frais au lait et chocolat avec génoise";34;10;2785;"1";9,41 €;100;0;0;0
2786;"Chocolat, en tablette (aliment moyen)";34;10;2786;"1";11,77 €;100;0;0;0
2787;"Bonbons, tout type";34;12;2787;"1";11,96 €;100;0;0;0
2788;"Chewing-gum, sucré";34;12;2788;"1";15,01 €;100;0;0;0
2789;"Pâte de fruits";34;12;2789;"1";8,15 €;100;0;0;0
2790;"Zeste d'orange confit";34;12;2790;"1";12,72 €;100;0;0;0
2791;"Marron glacé";34;12;2791;"1";12,72 €;100;0;0;0
2792;"Fruit confit";34;12;2792;"1";7,39 €;100;0;0;0
2793;"Nougat ou touron";34;12;2793;"1";5,82 €;100;0;0;0
2794;"Dragée amande";34;12;2794;"1";6,59 €;100;0;0;0
2795;"Guimauve ou marshmallow";34;12;2795;"1";8,49 €;100;0;0;0
2796;"Chewing-gum, sans sucre";34;12;2796;"1";8,49 €;100;0;0;0
2797;"Bonbon dur et sucette";34;12;2797;"1";7,16 €;100;0;0;0
2798;"Bonbon gélifié";34;12;2798;"1";8,61 €;100;0;0;0
2799;"Bonbon au caramel, mou";34;12;2799;"1";8,26 €;100;0;0;0
2800;"Calissons d'Aix en Provence";34;12;2800;"1";6,93 €;100;0;0;0
2801;"Chewing-gum, teneur en sucre inconnue (aliment moyen)";34;12;2801;"1";6,05 €;100;0;0;0
2802;"Confiture de fraise (extra ou classique)";34;13;2802;"1";7,35 €;100;0;0;0
2803;"Confiture d'abricot (extra ou classique)";34;13;2803;"1";5,82 €;100;0;0;0
2804;"Confiture de cerise (extra ou classique)";34;13;2804;"1";8,61 €;100;0;0;0
2805;"Marmelade d'orange";34;13;2805;"1";8,49 €;100;0;0;0
2806;"Confiture de lait";34;13;2806;"1";8,61 €;100;0;0;0
2807;"Confiture de framboise (extra ou classique)";34;13;2807;"1";10,97 €;100;0;0;0
2808;"Confiture, tout type de fruits, allégée en sucres (extra ou classique)";34;13;2808;"1";11,16 €;100;0;0;0
2809;"Barre glacée chocolatée";34;25;2809;"1";14,21 €;100;0;0;0
2810;"Glace ou crème glacée, bâtonnet, enrobé de chocolat";34;25;2810;"1";7,35 €;100;0;0;0
2811;"Glace ou crème glacée, cône (taille standard)";34;25;2811;"1";11,92 €;100;0;0;0
2812;"Glace ou crème glacée, en bac";34;25;2812;"1";11,92 €;100;0;0;0
2813;"Glace au yaourt";34;25;2813;"1";6,59 €;100;0;0;0
2814;"Glace ou crème glacée, gourmande, en bac";34;25;2814;"1";4,47 €;100;0;0;0
2815;"Glace ou crème glacée, gourmande, en pot";34;25;2815;"1";5,24 €;100;0;0;0
2816;"Glace ou crème glacée, mini cône";34;25;2816;"1";7,14 €;100;0;0;0
2817;"Glace ou crème glacée, pot individuel";34;25;2817;"1";7,14 €;100;0;0;0
2818;"Glace ou crème glacée, bac ou pot (aliment moyen)";34;25;2818;"1";5,81 €;100;0;0;0
2819;"Glace ou crème glacée, petit pot enfant";34;25;2819;"1";7,26 €;100;0;0;0
2820;"Sorbet, bâtonnet";34;51;2820;"1";6,91 €;100;0;0;0
2821;"Sorbet, en bac";34;51;2821;"1";5,58 €;100;0;0;0
2822;"Glace à l'eau";34;51;2822;"1";4,70 €;100;0;0;0
2823;"Profiterole avec glace vanille et sauce chocolat";34;16;2823;"1";6,00 €;100;0;0;0
2824;"Pêche melba";34;16;2824;"1";4,47 €;100;0;0;0
2825;"Dessert glacé type mystère ou vacherin";34;16;2825;"1";7,26 €;100;0;0;0
2826;"Dessert glacé, type sundae";34;16;2826;"1";7,14 €;100;0;0;0
2827;"Dessert glacé feuilleté, à partager";34;16;2827;"1";7,26 €;100;0;0;0
2828;"Omelette norvégienne";34;16;2828;"1";9,62 €;100;0;0;0
2829;"Poire belle Hélène";34;16;2829;"1";9,81 €;100;0;0;0
2830;"Nougat glacé";34;16;2830;"1";12,86 €;100;0;0;0
2831;"Citron givré ou Orange givrée (sorbet)";34;16;2831;"1";6,00 €;100;0;0;0
2832;"Coupe glacée type café ou chocolat liégeois";34;16;2832;"1";10,57 €;100;0;0;0
2833;"Bûche glacée";34;16;2833;"1";10,57 €;100;0;0;0
2834;"Coupe glacée parfum pêche Melba ou poire Belle-Hélène";34;16;2834;"1";5,24 €;100;0;0;0
2835;"Beurre à 82% MG, doux";34;5;2835;"1";3,67 €;100;0;0;0
2836;"Huile de beurre ou Beurre concentré";34;5;2836;"1";4,44 €;100;0;0;0
2837;"Beurre à 80% MG, demi-sel";34;5;2837;"1";6,34 €;100;0;0;0
2838;"Beurre à 80% MG, salé";34;5;2838;"1";6,34 €;100;0;0;0
2839;"Beurre à 82% MG, doux, tendre";34;5;2839;"1";5,01 €;100;0;0;0
2840;"Beurre à 60-62% MG, à teneur réduite en matière grasse, doux";34;5;2840;"1";6,46 €;100;0;0;0
2841;"Beurre à 60-62% MG, à teneur réduite en matière grasse, demi-sel";34;5;2841;"1";6,11 €;100;0;0;0
2842;"Beurre ou assimilé allégé (léger ou à teneur reduite en matière grasse), doux (aliment moyen)";34;5;2842;"1";4,78 €;100;0;0;0
2843;"Beurre à teneur en matière grasse inconnue (allégé ou non), demi-sel (aliment moyen)";34;5;2843;"1";3,90 €;100;0;0;0
2844;"Beurre ou assimilé à teneur en matière grasse inconnue, doux (aliment moyen)";34;5;2844;"1";5,20 €;100;0;0;0
2845;"Beurre à 39-41% MG, léger, doux";34;5;2845;"1";3,67 €;100;0;0;0
2846;"Matière grasse laitière à 25% MG, légère, ""à tartiner"", doux";34;5;2846;"1";6,46 €;100;0;0;0
2847;"Matière grasse laitière à 20% MG, légère, ""à tartiner"", doux";34;5;2847;"1";6,34 €;100;0;0;0
2848;"Carotte, déshydratée";34;5;2848;"1";6,46 €;100;0;0;0
2849;"Beurre de cacao";34;28;2849;"1";8,82 €;100;0;0;0
2850;"Matière grasse ou graisse végétale solide (type margarine) pour friture";34;28;2850;"1";9,01 €;100;0;0;0
2851;"Huile pour friture, sans précision";34;28;2851;"1";12,06 €;100;0;0;0
2852;"Huile de palme, sans précision";34;28;2852;"1";5,20 €;100;0;0;0
2853;"Huile de palme raffinée";34;28;2853;"1";9,77 €;100;0;0;0
2854;"Huile végétale (aliment moyen)";34;28;2854;"1";9,77 €;100;0;0;0
2855;"Huile d'amandes d'abricot";34;28;2855;"1";4,44 €;100;0;0;0
2856;"Huile d'amande";34;28;2856;"1";5,37 €;100;0;0;0
2857;"Huile d'arachide";34;28;2857;"1";6,14 €;100;0;0;0
2858;"Huile d'avocat";34;28;2858;"1";8,04 €;100;0;0;0
2859;"Huile de germe de blé";34;28;2859;"1";8,04 €;100;0;0;0
2860;"Huile de carthame";34;28;2860;"1";6,71 €;100;0;0;0
2861;"Huile de colza";34;28;2861;"1";8,16 €;100;0;0;0
2862;"Huile de coton";34;28;2862;"1";7,81 €;100;0;0;0
2863;"Huile de lin";34;28;2863;"1";6,48 €;100;0;0;0
2864;"Huile de maïs";34;28;2864;"1";5,60 €;100;0;0;0
2865;"Huile de noisette";34;28;2865;"1";6,90 €;100;0;0;0
2866;"Huile de noix";34;28;2866;"1";5,37 €;100;0;0;0
